race_id,round,circuit_id,name,ingestion_date,race_timestamp,race_year
53,1,3,Bahrain Grand Prix,2023-08-19T21:45:55.991+05:30,2006-03-12T14:30:00.000+05:30,2006
54,2,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,2006-03-19T15:00:00.000+05:30,2006
55,3,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,2006-04-02T14:00:00.000+05:30,2006
56,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,2006-04-23T14:00:00.000+05:30,2006
57,5,20,European Grand Prix,2023-08-19T21:45:55.991+05:30,2006-05-07T14:00:00.000+05:30,2006
58,6,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,2006-05-14T14:00:00.000+05:30,2006
59,7,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,2006-05-28T14:00:00.000+05:30,2006
60,8,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,2006-06-11T12:00:00.000+05:30,2006
61,9,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,2006-06-25T13:00:00.000+05:30,2006
62,10,19,United States Grand Prix,2023-08-19T21:45:55.991+05:30,2006-07-02T14:00:00.000+05:30,2006
63,11,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,2006-07-16T14:00:00.000+05:30,2006
64,12,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,2006-07-30T14:00:00.000+05:30,2006
65,13,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,2006-08-06T14:00:00.000+05:30,2006
66,14,5,Turkish Grand Prix,2023-08-19T21:45:55.991+05:30,2006-08-27T15:00:00.000+05:30,2006
67,15,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,2006-09-10T14:00:00.000+05:30,2006
68,16,17,Chinese Grand Prix,2023-08-19T21:45:55.991+05:30,2006-10-01T14:00:00.000+05:30,2006
69,17,22,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,2006-10-08T14:00:00.000+05:30,2006
70,18,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,2006-10-22T14:00:00.000+05:30,2006
36,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,2007-03-18T03:00:00.000+05:30,2007
37,2,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,2007-04-08T07:00:00.000+05:30,2007
38,3,3,Bahrain Grand Prix,2023-08-19T21:45:55.991+05:30,2007-04-15T11:30:00.000+05:30,2007
39,4,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,2007-05-13T12:00:00.000+05:30,2007
40,5,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,2007-05-27T12:00:00.000+05:30,2007
41,6,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,2007-06-10T17:00:00.000+05:30,2007
42,7,19,United States Grand Prix,2023-08-19T21:45:55.991+05:30,2007-06-17T17:00:00.000+05:30,2007
43,8,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,2007-07-01T12:00:00.000+05:30,2007
44,9,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,2007-07-08T12:00:00.000+05:30,2007
45,10,20,European Grand Prix,2023-08-19T21:45:55.991+05:30,2007-07-22T12:00:00.000+05:30,2007
46,11,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,2007-08-05T12:00:00.000+05:30,2007
47,12,5,Turkish Grand Prix,2023-08-19T21:45:55.991+05:30,2007-08-26T12:00:00.000+05:30,2007
48,13,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,2007-09-09T12:00:00.000+05:30,2007
49,14,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,2007-09-16T12:00:00.000+05:30,2007
50,15,16,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,2007-09-30T04:30:00.000+05:30,2007
51,16,17,Chinese Grand Prix,2023-08-19T21:45:55.991+05:30,2007-10-07T06:00:00.000+05:30,2007
52,17,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,2007-10-21T16:00:00.000+05:30,2007
1031,1,70,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,2020-07-05T13:10:00.000+05:30,2020
1032,2,70,Styrian Grand Prix,2023-08-19T21:45:55.991+05:30,2020-07-12T13:10:00.000+05:30,2020
1033,3,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,2020-07-19T13:10:00.000+05:30,2020
1034,4,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,2020-08-02T13:10:00.000+05:30,2020
1035,5,9,70th Anniversary Grand Prix,2023-08-19T21:45:55.991+05:30,2020-08-09T13:10:00.000+05:30,2020
1036,6,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,2020-08-16T13:10:00.000+05:30,2020
1037,7,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,2020-08-30T13:10:00.000+05:30,2020
1038,8,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,2020-09-06T13:10:00.000+05:30,2020
1039,9,76,Tuscan Grand Prix,2023-08-19T21:45:55.991+05:30,2020-09-13T13:10:00.000+05:30,2020
1040,10,71,Russian Grand Prix,2023-08-19T21:45:55.991+05:30,2020-09-27T11:10:00.000+05:30,2020
1041,11,20,Eifel Grand Prix,2023-08-19T21:45:55.991+05:30,2020-10-11T13:10:00.000+05:30,2020
1042,12,75,Portuguese Grand Prix,2023-08-19T21:45:55.991+05:30,2020-10-25T12:10:00.000+05:30,2020
1043,13,21,Emilia Romagna Grand Prix,2023-08-19T21:45:55.991+05:30,2020-11-01T12:10:00.000+05:30,2020
1044,14,5,Turkish Grand Prix,2023-08-19T21:45:55.991+05:30,2020-11-15T10:10:00.000+05:30,2020
1045,15,3,Bahrain Grand Prix,2023-08-19T21:45:55.991+05:30,2020-11-29T14:10:00.000+05:30,2020
1046,16,3,Sakhir Grand Prix,2023-08-19T21:45:55.991+05:30,2020-12-06T17:10:00.000+05:30,2020
1047,17,24,Abu Dhabi Grand Prix,2023-08-19T21:45:55.991+05:30,2020-12-13T13:10:00.000+05:30,2020
18,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,2008-03-16T04:30:00.000+05:30,2008
19,2,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,2008-03-23T07:00:00.000+05:30,2008
20,3,3,Bahrain Grand Prix,2023-08-19T21:45:55.991+05:30,2008-04-06T11:30:00.000+05:30,2008
21,4,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,2008-04-27T12:00:00.000+05:30,2008
22,5,5,Turkish Grand Prix,2023-08-19T21:45:55.991+05:30,2008-05-11T12:00:00.000+05:30,2008
23,6,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,2008-05-25T12:00:00.000+05:30,2008
24,7,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,2008-06-08T17:00:00.000+05:30,2008
25,8,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,2008-06-22T12:00:00.000+05:30,2008
26,9,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,2008-07-06T12:00:00.000+05:30,2008
27,10,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,2008-07-20T12:00:00.000+05:30,2008
28,11,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,2008-08-03T12:00:00.000+05:30,2008
29,12,12,European Grand Prix,2023-08-19T21:45:55.991+05:30,2008-08-24T12:00:00.000+05:30,2008
30,13,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,2008-09-07T12:00:00.000+05:30,2008
31,14,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,2008-09-14T12:00:00.000+05:30,2008
32,15,15,Singapore Grand Prix,2023-08-19T21:45:55.991+05:30,2008-09-28T12:00:00.000+05:30,2008
33,16,16,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,2008-10-12T04:30:00.000+05:30,2008
34,17,17,Chinese Grand Prix,2023-08-19T21:45:55.991+05:30,2008-10-19T07:00:00.000+05:30,2008
35,18,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,2008-11-02T17:00:00.000+05:30,2008
1,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,2009-03-29T06:00:00.000+05:30,2009
2,2,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,2009-04-05T09:00:00.000+05:30,2009
3,3,17,Chinese Grand Prix,2023-08-19T21:45:55.991+05:30,2009-04-19T07:00:00.000+05:30,2009
4,4,3,Bahrain Grand Prix,2023-08-19T21:45:55.991+05:30,2009-04-26T12:00:00.000+05:30,2009
5,5,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,2009-05-10T12:00:00.000+05:30,2009
6,6,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,2009-05-24T12:00:00.000+05:30,2009
7,7,5,Turkish Grand Prix,2023-08-19T21:45:55.991+05:30,2009-06-07T12:00:00.000+05:30,2009
8,8,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,2009-06-21T12:00:00.000+05:30,2009
9,9,20,German Grand Prix,2023-08-19T21:45:55.991+05:30,2009-07-12T12:00:00.000+05:30,2009
10,10,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,2009-07-26T12:00:00.000+05:30,2009
11,11,12,European Grand Prix,2023-08-19T21:45:55.991+05:30,2009-08-23T12:00:00.000+05:30,2009
12,12,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,2009-08-30T12:00:00.000+05:30,2009
13,13,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,2009-09-13T12:00:00.000+05:30,2009
14,14,15,Singapore Grand Prix,2023-08-19T21:45:55.991+05:30,2009-09-27T12:00:00.000+05:30,2009
15,15,22,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,2009-10-04T05:00:00.000+05:30,2009
16,16,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,2009-10-18T16:00:00.000+05:30,2009
17,17,24,Abu Dhabi Grand Prix,2023-08-19T21:45:55.991+05:30,2009-11-01T11:00:00.000+05:30,2009
90,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
91,2,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
92,3,3,Bahrain Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
93,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
94,5,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
95,6,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
96,7,20,European Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
97,8,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
98,9,19,United States Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
99,10,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
100,11,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
101,12,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
102,13,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
103,14,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
104,15,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
105,16,17,Chinese Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
106,17,22,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
107,18,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2004
543,1,25,Argentine Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
544,2,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
545,3,30,South African Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
546,4,43,United States Grand Prix West,2023-08-19T21:45:55.991+05:30,"",1977
547,5,45,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
548,6,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
549,7,40,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
550,8,47,Swedish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
551,9,41,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
552,10,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
553,11,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
554,12,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
555,13,39,Dutch Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
556,14,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
557,15,46,United States Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
558,16,48,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
559,17,16,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,"",1977
467,1,30,South African Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
468,2,36,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
469,3,43,United States Grand Prix West,2023-08-19T21:45:55.991+05:30,"",1982
470,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
471,5,40,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
472,6,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
473,7,37,Detroit Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
474,8,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
475,9,39,Dutch Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
476,10,38,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
477,11,34,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
478,12,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
479,13,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
480,14,41,Swiss Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
481,15,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
482,16,44,Caesars Palace Grand Prix,2023-08-19T21:45:55.991+05:30,"",1982
158,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
159,2,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
160,3,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
161,4,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
162,5,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
163,6,20,European Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
164,7,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
165,8,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
166,9,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
167,10,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
168,11,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
169,12,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
170,13,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
171,14,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
172,15,19,United States Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
173,16,22,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
174,17,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2000
124,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
125,2,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
126,3,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
127,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
128,5,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
129,6,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
130,7,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
131,8,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
132,9,20,European Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
133,10,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
134,11,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
135,12,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
136,13,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
137,14,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
138,15,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
139,16,19,United States Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
140,17,22,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,"",2002
141,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
142,2,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
143,3,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
144,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
145,5,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
146,6,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
147,7,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
148,8,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
149,9,20,European Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
150,10,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
151,11,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
152,12,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
153,13,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
154,14,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
155,15,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
156,16,19,United States Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
157,17,22,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,"",2001
527,1,25,Argentine Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
528,2,36,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
529,3,30,South African Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
530,4,43,United States Grand Prix West,2023-08-19T21:45:55.991+05:30,"",1978
531,5,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
532,6,40,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
533,7,45,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
534,8,47,Swedish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
535,9,34,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
536,10,38,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
537,11,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
538,12,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
539,13,39,Dutch Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
540,14,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
541,15,46,United States Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
542,16,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1978
207,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
208,2,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
209,3,25,Argentine Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
210,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
211,5,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
212,6,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
213,7,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
214,8,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
215,9,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
216,10,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
217,11,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
218,12,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
219,13,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
220,14,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
221,15,20,Luxembourg Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
222,16,22,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
223,17,26,European Grand Prix,2023-08-19T21:45:55.991+05:30,"",1997
483,1,43,United States Grand Prix West,2023-08-19T21:45:55.991+05:30,"",1981
484,2,36,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
485,3,25,Argentine Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
486,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
487,5,40,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
488,6,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
489,7,45,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
490,8,41,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
491,9,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
492,10,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
493,11,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
494,12,39,Dutch Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
495,13,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
496,14,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
497,15,44,Caesars Palace Grand Prix,2023-08-19T21:45:55.991+05:30,"",1981
560,1,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
561,2,30,South African Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
562,3,43,United States Grand Prix West,2023-08-19T21:45:55.991+05:30,"",1976
563,4,45,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
564,5,40,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
565,6,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
566,7,47,Swedish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
567,8,34,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
568,9,38,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
569,10,20,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
570,11,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
571,12,39,Dutch Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
572,13,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
573,14,48,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
574,15,46,United States Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
575,16,16,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,"",1976
452,1,36,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
453,2,43,United States Grand Prix West,2023-08-19T21:45:55.991+05:30,"",1983
454,3,34,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
455,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
456,5,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
457,6,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
458,7,37,Detroit Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
459,8,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
460,9,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
461,10,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
462,11,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
463,12,39,Dutch Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
464,13,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
465,14,38,European Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
466,15,30,South African Grand Prix,2023-08-19T21:45:55.991+05:30,"",1983
436,1,36,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
437,2,30,South African Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
438,3,40,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
439,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
440,5,41,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
441,6,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
442,7,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
443,8,37,Detroit Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
444,9,42,Dallas Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
445,10,38,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
446,11,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
447,12,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
448,13,39,Dutch Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
449,14,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
450,15,20,European Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
451,16,27,Portuguese Grand Prix,2023-08-19T21:45:55.991+05:30,"",1984
240,1,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
241,2,25,Argentine Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
242,3,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
243,4,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
244,5,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
245,6,7,Canadian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
246,7,8,French Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
247,8,9,British Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
248,9,10,German Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
249,10,11,Hungarian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
250,11,13,Belgian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
251,12,14,Italian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
252,13,27,Portuguese Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
253,14,20,European Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
254,15,28,Pacific Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
255,16,22,Japanese Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
256,17,29,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,"",1995
108,1,1,Australian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2003
109,2,2,Malaysian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2003
110,3,18,Brazilian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2003
111,4,21,San Marino Grand Prix,2023-08-19T21:45:55.991+05:30,"",2003
112,5,4,Spanish Grand Prix,2023-08-19T21:45:55.991+05:30,"",2003
113,6,23,Austrian Grand Prix,2023-08-19T21:45:55.991+05:30,"",2003
114,7,6,Monaco Grand Prix,2023-08-19T21:45:55.991+05:30,"",2003
